Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
459;1706201653.150115074;1913.593018;5481.288086;192.274994;7587.156250
460;1706201653.170173675;1909.228027;5540.586914;190.914993;7640.729980
461;1706201653.190235116;1950.600952;5978.104980;193.074005;8121.780273
462;1706201653.210294086;1885.000000;5375.341797;196.352005;7456.693848
463;1706201653.230353717;1882.234009;6070.216797;192.110992;8144.561523
464;1706201653.250412578;1975.126953;5873.912109;192.237000;8041.275879
465;1706201653.270471949;1919.011963;5823.000977;193.095001;7935.108398
466;1706201653.290531919;1928.551025;6012.104980;191.009995;8131.666016
467;1706201653.310591460;1911.586060;5455.698242;190.158997;7557.443359
468;1706201653.330651311;1961.413940;5892.616211;193.057007;8047.087402
469;1706201653.350709651;1903.421997;5469.382812;192.175995;7564.980469
470;1706201653.370769492;1946.644043;5561.812012;196.352005;7704.808105
471;1706201653.390830613;1844.983032;6248.716797;193.026001;8286.725586
472;1706201653.410890654;1943.437988;5261.556152;191.891998;7396.886230
473;1706201653.430950274;1898.755005;5932.391113;193.057007;8024.203125
474;1706201653.451010395;1909.086060;5458.574219;193.039993;7560.700195
475;1706201653.471070146;1934.063965;5959.611816;195.406006;8089.081543
476;1706201653.491130367;1901.069946;5616.316895;193.009003;7710.395508
477;1706201653.511191738;1841.712036;5584.710938;192.244003;7618.666992
478;1706201653.531252258;1972.052002;5796.616211;196.352005;7965.020508
479;1706201653.551311859;1935.953979;6136.092773;194.041000;8266.087891
480;1706201653.571371710;1925.937012;5780.700195;188.863998;7895.500977
481;1706201653.591432791;1952.425049;5365.961914;193.087997;7511.474609
482;1706201653.611493432;1889.245972;5396.536133;192.128006;7477.910156
483;1706201653.631553242;1950.634033;5544.833984;192.207001;7687.674805
484;1706201653.651613003;1936.936035;6265.654785;193.095001;8395.685547
485;1706201653.671672544;1875.433960;5876.416992;192.212006;7944.062988
486;1706201653.691733575;1921.291016;5307.415039;192.158997;7420.865234
487;1706201653.711793005;1925.677002;5600.938965;193.057007;7719.672852
488;1706201653.731853886;1896.686035;5806.184082;188.863007;7891.732910
489;1706201653.751912567;1896.180054;5389.674805;193.057007;7478.912109
490;1706201653.771972258;1912.884033;5935.119141;191.867996;8039.871094
491;1706201653.792033029;1907.166992;5402.966797;191.343994;7501.477539
492;1706201653.812096320;1914.615967;6182.416992;192.158997;8289.192383
493;1706201653.832157270;1967.885986;5723.785156;192.158997;7883.830078
494;1706201653.852216711;1918.961060;5338.792969;192.214005;7449.967773
495;1706201653.872276572;1953.734985;5405.998047;193.039993;7552.772949
496;1706201653.892336233;1819.837036;5611.183105;193.095993;7624.116211
497;1706201653.912396323;1967.707031;6277.556152;192.207001;8437.470703
498;1706201653.932455674;1922.682007;5868.830078;193.401993;7984.914062
499;1706201653.952514815;1956.896973;5317.772949;192.158997;7466.829102
500;1706201653.972574576;1903.066040;5565.315918;193.074005;7661.456055
501;1706201653.992635366;2008.480957;5804.279785;196.401001;8009.161621
