Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1706289318.151034283;1796.219971;2386.987061;190.363007;4373.570312
1;1706289318.175096265;1541.854004;2386.417969;191.199005;4119.470703
2;1706289318.199155617;1549.439941;2388.665039;191.306000;4129.411133
3;1706289318.223215139;1541.510010;2392.810059;193.376007;4127.696289
4;1706289318.247274401;1543.901001;2386.076904;190.410004;4120.387695
5;1706289318.271333814;1536.234009;2389.531006;189.511993;4115.276855
6;1706289318.295393086;1557.047974;2386.987061;190.410004;4134.444824
7;1706289318.319452758;1549.839966;2386.417969;190.315002;4126.572754
8;1706289318.343511950;1532.183960;2386.417969;190.363007;4108.964844
9;1706289318.367571982;1545.983032;2386.399902;189.511993;4121.895020
10;1706289318.391631094;1565.621948;2387.873047;190.363007;4143.857910
11;1706289318.415691366;1550.968018;2391.978027;194.556000;4137.501953
12;1706289318.439750328;1547.291992;2386.925049;189.464996;4123.682129
13;1706289318.463810180;1547.803955;2384.844971;189.151993;4121.800781
14;1706289318.487869842;1553.353027;2382.783936;187.007996;4123.145020
15;1706289318.511929125;1548.137939;2383.876953;189.498001;4121.512695
16;1706289318.535988457;1529.812012;2394.459961;191.610992;4115.882812
17;1706289318.560048279;1551.154053;2385.291016;190.393005;4126.837891
18;1706289318.584107921;1554.344971;2383.858887;191.322998;4129.526855
19;1706289318.608166653;1535.401978;2387.185059;192.173004;4114.760254
20;1706289318.632225325;1525.935059;2384.706055;191.195999;4101.836914
21;1706289318.656284797;1546.631958;2389.450928;191.184998;4127.268066
22;1706289318.680343939;1563.562012;2386.121094;189.511993;4139.195312
23;1706289318.704402931;1547.488037;2386.520996;190.300995;4124.310059
24;1706289318.728462193;1544.261963;2386.987061;189.464996;4120.713867
25;1706289318.752520965;1543.072021;2386.834961;190.440994;4120.347656
26;1706289318.776579787;1547.274048;2384.724121;190.363007;4122.361328
27;1706289318.800638869;1547.443970;2389.531006;189.197006;4126.171875
28;1706289318.824689711;1536.770996;2386.968994;189.214005;4112.954102
29;1706289318.848749303;1537.557007;2386.138916;190.410004;4114.105957
30;1706289318.872808945;1560.541016;2386.968994;190.363007;4137.873047
31;1706289318.896868417;1549.524048;2385.229004;189.511993;4124.265137
