Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
137;1706289297.371030755;1940.312988;4797.862793;191.261002;6929.437012
138;1706289297.395092012;1890.755981;4283.032227;193.658005;6367.446289
139;1706289297.419151478;1888.634033;3926.613037;190.427002;6005.673828
140;1706289297.443210554;1965.671021;4730.058105;189.244995;6884.974121
141;1706289297.467272220;1963.244019;4257.263184;189.511993;6410.019531
142;1706289297.491331986;1952.973999;4354.908203;193.692001;6501.574219
143;1706289297.515391542;1990.112061;4630.596191;190.410004;6811.118164
144;1706289297.539451258;1903.890015;5300.729004;190.410004;7395.029297
145;1706289297.563510424;1855.084961;4587.541016;191.294006;6633.919922
146;1706289297.587569010;1989.723999;5085.163086;190.397003;7265.284180
147;1706289297.611628487;1931.265015;4545.625000;191.261002;6668.151367
148;1706289297.635687873;2004.671997;4796.168945;190.410004;6991.250977
149;1706289297.659746759;1985.266968;4397.216797;189.167007;6571.650879
150;1706289297.683806845;1986.973999;4671.212891;190.427002;6848.613770
151;1706289297.707867391;1909.974976;4282.024902;190.380005;6382.379883
152;1706289297.731926537;1943.822021;4203.354004;192.494003;6339.669922
153;1706289297.755986223;1894.021973;4544.562988;193.070999;6631.655762
154;1706289297.780046910;1929.729004;4071.233887;191.233002;6192.195801
155;1706289297.804106386;1934.347046;4726.632812;190.427002;6851.406738
156;1706289297.828166772;1954.810059;5028.263184;191.292007;7174.365234
157;1706289297.852226428;1947.878052;4703.661133;191.246994;6842.786133
158;1706289297.876287074;1897.100952;4510.617188;191.154007;6598.872070
159;1706289297.900345940;1940.036987;5256.013184;191.246994;7387.297363
160;1706289297.924405106;1969.432983;4778.345215;190.410004;6938.188477
161;1706289297.948464892;1897.583008;4459.511230;190.380005;6547.474121
162;1706289297.972524359;1975.123047;3960.020996;189.214005;6124.357910
163;1706289297.996583605;1930.990967;4885.413086;189.229996;7005.633789
164;1706289298.020644181;1860.177979;4456.119141;191.229996;6507.527344
165;1706289298.044684156;1907.798950;4210.213867;192.488007;6310.500488
166;1706289298.068743593;1926.348022;4526.712891;190.410004;6643.471191
167;1706289298.092802940;2000.432983;5034.458984;191.294998;7226.187012
168;1706289298.116863607;2004.203003;4625.751953;191.292007;6821.247070
169;1706289298.140923824;2004.581055;5108.962891;190.429993;7303.974121
170;1706289298.164983611;1972.435059;4630.809082;190.363007;6793.606934
171;1706289298.189046898;1956.702026;4702.977051;194.319000;6853.998047
172;1706289298.213107955;1939.357056;4427.474121;190.412994;6557.244141
173;1706289298.237169933;1920.698975;4674.612793;189.229996;6784.541992
174;1706289298.261230840;1954.735962;4205.962891;191.606003;6352.304688
175;1706289298.285290106;2011.316040;4222.918945;190.444000;6424.678711
176;1706289298.309350984;1966.546021;4700.347168;190.410004;6857.303223
177;1706289298.333412711;1898.865967;4004.987061;191.246994;6095.099609
178;1706289298.357471697;1873.086060;4695.013184;190.410004;6758.509277
179;1706289298.381530774;1987.875977;4986.123047;190.410004;7164.409180
180;1706289298.405589991;1878.511963;4780.043945;191.309006;6849.865234
181;1706289298.429649408;1954.133057;4505.485840;190.427002;6650.045898
182;1706289298.453709155;1948.836060;5277.245117;191.278000;7417.358887
183;1706289298.477772242;1893.136963;4738.506836;190.395996;6822.040039
184;1706289298.501832489;1916.104004;4626.101074;190.365005;6732.570312
185;1706289298.525891456;1941.411011;4031.272949;191.011002;6163.695312
186;1706289298.549952943;1928.352051;4747.169922;190.410004;6865.932129
187;1706289298.574012520;1952.287964;4480.712891;189.153000;6622.153809
188;1706289298.598071567;1996.973022;4262.776855;190.363007;6450.112793
189;1706289298.622132414;1989.125000;4647.518066;187.115005;6823.758301
190;1706289298.646191451;1963.211060;5002.731934;193.410004;7159.353027
191;1706289298.670249878;1941.150024;4801.258789;190.380005;6932.788574
192;1706289298.694308864;1960.744019;5032.758789;190.412994;7183.916016
193;1706289298.718368711;1944.644043;4657.612793;189.229996;6791.486816
194;1706289298.742429388;1898.480957;4612.094238;194.589996;6705.165039
195;1706289298.766489145;2011.785034;4382.342773;190.410004;6584.538086
196;1706289298.790550172;1906.666016;4486.939941;191.199005;6584.805176
197;1706289298.814611850;1846.290039;4252.536133;192.541000;6291.367188
198;1706289298.838670526;1899.663940;4117.769043;190.412994;6207.846191
199;1706289298.862729713;1920.172974;4725.120117;192.270996;6837.563965
200;1706289298.886789120;1947.208984;4031.174072;194.589996;6172.973145
201;1706289298.910849347;1948.366943;4524.811035;193.022995;6666.201172
202;1706289298.934908134;1964.433960;4635.050781;190.427002;6789.911621
203;1706289298.958968101;1951.131958;4944.753906;191.343994;7087.229492
204;1706289298.983028438;1909.573975;4851.472168;189.229996;6950.276367
205;1706289299.007088915;1937.125977;5022.682129;187.966003;7147.773926
206;1706289299.031148723;1988.034058;5104.030762;191.261002;7283.326172
207;1706289299.055209010;1999.152954;4426.048828;190.440994;6615.642578
208;1706289299.079268918;1961.286987;3913.400879;190.410004;6065.098145
209;1706289299.103328636;2009.220947;4890.173828;190.444000;7089.838867
210;1706289299.127390594;1907.594971;4350.123047;190.112000;6447.830078
211;1706289299.151450431;1936.737061;4182.988770;189.167007;6308.892578
212;1706289299.175509649;1974.708984;4479.768066;192.509003;6646.985840
213;1706289299.199569957;1879.072021;5065.169922;192.097000;7136.338867
214;1706289299.223629345;1948.218994;4500.118164;193.705002;6642.041992
215;1706289299.247688782;1977.599976;5068.163086;192.220001;7237.983398
216;1706289299.271749210;1941.904053;4557.805176;191.278000;6690.987305
217;1706289299.295808708;1906.776978;4778.543945;190.410004;6875.730957
218;1706289299.319868365;1915.774048;4458.204102;190.363007;6564.340820
219;1706289299.343928303;1929.699951;4695.162109;192.524994;6817.386719
220;1706289299.367989071;1939.595947;4199.958984;187.132004;6326.686523
221;1706289299.392048869;1954.156982;4130.488770;191.212997;6275.858398
222;1706289299.416109006;2013.745972;4720.435059;191.278000;6925.458984
223;1706289299.440168934;1981.880981;3991.600098;191.278000;6164.758789
224;1706289299.464228182;1909.828979;4636.729004;189.229996;6735.788086
225;1706289299.488287830;1941.729980;4811.433105;189.214005;6942.376953
226;1706289299.512347677;1960.587036;4924.513184;191.261002;7076.361328
227;1706289299.536407045;1893.876953;4559.579102;190.977005;6644.433105
228;1706289299.560466943;1981.052979;5312.524902;192.509003;7486.086914
229;1706289299.584527280;1935.161011;4857.984863;191.268005;6984.414062
230;1706289299.608586508;1910.418945;4567.190918;189.229996;6666.839844
231;1706289299.632645416;1954.079956;4077.030029;191.212997;6222.323242
232;1706289299.656698653;1922.152954;4679.975098;191.307999;6793.436035
233;1706289299.680758551;1949.892944;4380.746094;188.863998;6519.502930
234;1706289299.704817638;1961.904053;4270.411133;191.246994;6423.562500
235;1706289299.728879836;1976.771973;4671.513184;189.214005;6837.499023
236;1706289299.752941224;1995.952026;4901.404785;190.427002;7087.784180
237;1706289299.777001952;1886.491943;4747.663086;190.095993;6824.250977
238;1706289299.801061520;1920.602051;4924.695801;190.363007;7035.660645
