Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1706284962.240891345;1814.907959;2371.030029;189.403000;4375.340820
1;1706284962.264965502;1534.512939;2375.945068;190.410004;4100.868164
2;1706284962.289024268;1535.430054;2373.521973;190.363007;4099.314941
3;1706284962.313083765;1546.015991;2373.752930;189.449005;4109.217773
4;1706284962.337142771;1539.930054;2372.214111;186.216995;4098.361328
5;1706284962.361202187;1535.766968;2372.019043;189.511993;4097.297852
6;1706284962.385261303;1526.394043;2377.678955;190.110001;4094.183105
7;1706284962.409320689;1538.991943;2376.000977;189.496002;4104.489258
8;1706284962.433380725;1555.947998;2377.740967;188.268997;4121.958008
9;1706284962.457439861;1529.972046;2373.712891;190.345993;4094.030762
10;1706284962.481499358;1538.970947;2373.712891;189.119003;4101.802734
11;1706284962.505557854;1533.895996;2374.030029;189.542999;4097.468750
12;1706284962.529617450;1552.185059;2374.267090;189.481995;4115.934082
13;1706284962.553688407;1539.286011;2374.280029;190.393997;4103.959961
14;1706284962.577749294;1532.671021;2369.593018;186.169998;4088.434082
15;1706284962.601809540;1535.244019;2372.569092;189.529007;4097.342285
16;1706284962.625870226;1540.630005;2372.751953;192.807007;4106.188965
17;1706284962.649930252;1526.738037;2374.349121;190.363007;4091.450195
18;1706284962.673991409;1541.050049;2373.418945;190.410004;4104.878906
19;1706284962.698051725;1531.014038;2376.532959;191.597000;4099.144043
20;1706284962.722111431;1541.621948;2374.021973;190.410004;4106.053711
21;1706284962.746172197;1538.937012;2371.957031;189.212997;4100.106934
22;1706284962.770232594;1524.552002;2376.044922;188.315994;4088.912842
23;1706284962.794293260;1530.326050;2375.960938;189.498001;4095.785156
24;1706284962.818352856;1552.385010;2370.245117;190.395996;4113.026367
25;1706284962.842413352;1546.975952;2373.735107;189.104996;4109.815918
26;1706284962.866473759;1545.566040;2377.790039;189.496002;4112.852051
27;1706284962.890534755;1530.167969;2372.937012;189.526993;4092.632080
28;1706284962.914594411;1558.475952;2377.048096;192.759995;4128.284180
29;1706284962.938654597;1535.926025;2374.387939;189.511993;4099.826172
30;1706284962.962714584;1544.447998;2375.153076;189.511993;4109.113281
31;1706284962.986774940;1539.614990;2373.999023;188.332001;4101.946289
32;1706284963.010835366;1551.400024;2379.340088;193.643997;4124.384277
33;1706284963.034894873;1529.293945;2377.709961;190.440994;4097.444824
34;1706284963.058954960;1539.368042;2375.864014;191.610992;4106.843262
35;1706284963.083015836;1525.213013;2372.103027;189.496002;4086.812012
36;1706284963.107076773;1542.496948;2372.949951;189.513000;4104.959961
37;1706284963.131137590;1527.267944;2376.000977;189.466995;4092.735840
38;1706284963.155198287;1526.254028;2373.457031;190.317993;4090.028809
39;1706284963.179258944;1549.456055;2377.600098;193.421005;4120.477051
40;1706284963.203318940;1551.875977;2369.995117;189.511993;4111.382812
41;1706284963.227380037;1534.512939;2369.214111;185.020996;4088.748047
42;1706284963.251448265;1749.552002;2374.249023;189.119003;4312.919922
43;1706284963.275519643;1786.870972;2372.447021;190.348007;4349.666016
44;1706284963.299583310;1784.220947;2371.150879;189.511993;4344.883789
45;1706284963.323648507;1734.781982;2372.059082;189.511993;4296.353027
46;1706284963.347717405;1756.993042;2368.079102;189.535995;4314.607910
47;1706284963.371782222;1761.909058;2371.092041;189.104996;4322.105957
48;1706284963.395848069;1720.354004;2371.172119;189.529007;4281.055176
49;1706284963.419911416;1664.022949;2372.196045;184.973999;4221.192871
50;1706284963.443972573;1561.968994;2376.989990;192.807999;4131.767090
51;1706284963.468035000;1583.307983;2374.304932;189.511993;4147.125000
52;1706284963.492096167;1570.209961;2374.205078;189.496002;4133.911133
53;1706284963.516160424;1539.472046;2372.740967;190.365005;4102.578125
54;1706284963.540221381;1563.150024;2372.509033;189.464996;4125.124023
55;1706284963.564284328;1567.547974;2373.478027;189.440994;4130.466797
56;1706284963.588345185;1557.238037;2371.996094;190.348007;4119.582031
57;1706284963.612408142;1533.516968;2379.295898;192.807007;4105.620117
58;1706284963.636467628;1557.927979;2377.739014;189.447998;4125.115234
59;1706284963.660529975;1563.630005;2372.949951;189.214005;4125.793945
60;1706284963.684595753;1555.357056;2375.215088;190.395996;4120.968262
61;1706284963.708660020;1535.057983;2373.814941;189.511993;4098.384766
62;1706284963.732724587;1556.735962;2375.012939;189.464996;4121.213867
63;1706284963.756787604;1569.959961;2373.418945;191.322998;4134.702148
64;1706284963.780869793;1654.504028;2374.467041;192.824005;4221.794922
65;1706284963.804936580;1594.323975;2371.108887;189.529007;4154.961914
66;1706284963.829000568;1580.594971;2374.366943;189.529007;4144.491211
67;1706284963.853063245;1566.198975;2375.215088;190.410004;4131.824219
68;1706284963.877126342;1554.211060;2375.153076;190.337997;4119.702148
69;1706284963.901187768;1540.630005;2370.243896;189.214005;4100.087891
70;1706284963.925250415;1554.694946;2374.489014;189.214005;4118.397949
71;1706284963.949311612;1563.159058;2375.900879;189.511993;4128.571777
72;1706284963.973373939;1545.553955;2371.794922;189.449997;4106.798828
73;1706284963.997436456;1535.432007;2374.205078;189.449997;4099.086914
74;1706284964.021499054;1556.577026;2370.262939;189.464996;4116.305176
75;1706284964.045560041;1564.473999;2378.606934;191.261002;4134.341797
76;1706284964.069623438;1541.536987;2376.714111;192.807007;4111.058105
77;1706284964.093698097;1535.168945;2376.262939;191.610992;4103.042969
78;1706284964.117761385;1556.081055;2371.957031;189.403000;4117.441406
79;1706284964.141821722;1565.600952;2373.400879;189.464996;4128.466797
80;1706284964.165883519;1564.193970;2370.306885;190.363007;4124.863770
81;1706284964.189943057;1559.956055;2371.643066;190.363007;4121.961914
82;1706284964.214007374;1569.104004;2372.019043;191.212997;4132.335938
83;1706284964.238069542;1570.906006;2375.865967;192.759995;4139.532227
84;1706284964.262131589;1561.741943;2373.418945;189.464996;4124.625977
85;1706284964.286199287;1564.170044;2371.154053;191.261002;4126.584961
86;1706284964.310263895;1566.202026;2375.490967;188.315994;4130.008789
87;1706284964.334329383;1569.739014;2373.416992;189.511993;4132.667969
88;1706284964.358393190;1562.147949;2376.000977;190.363007;4128.511719
89;1706284964.382457548;1558.239990;2372.490967;189.214005;4119.945312
90;1706284964.406521785;1556.031006;2376.062988;191.322006;4123.416016
91;1706284964.430586483;1578.441040;2372.509033;190.253006;4141.203125
92;1706284964.454648831;1567.078003;2372.571045;188.302002;4127.951172
93;1706284964.478715078;1645.456055;2371.895020;190.270004;4207.621094
94;1706284964.502780126;1734.155029;2371.172119;190.363007;4295.690430
95;1706284964.526843554;1744.136963;2376.714111;191.610992;4312.461914
96;1706284964.550903821;1729.895020;2379.357910;192.824005;4302.077148
97;1706284964.574964688;1732.063965;2375.135010;188.285004;4295.483887
98;1706284964.599056819;1856.819946;2374.267090;189.511993;4420.599121
99;1706284964.623152960;1880.990967;2373.418945;189.496002;4443.906250
100;1706284964.647237370;1832.709961;2375.215088;189.511993;4397.437012
101;1706284964.671307318;1735.568970;2377.008057;192.744003;4305.320801
102;1706284964.695400929;1867.786011;2373.712891;191.274994;4432.773926
103;1706284964.719499440;1886.046021;2373.649902;189.511993;4449.208008
104;1706284964.743600131;1859.654053;2370.245117;192.220001;4422.119141
105;1706284964.767682721;2023.433960;2373.833984;189.511993;4586.779785
106;1706284964.791749759;1738.605957;2377.202881;191.322006;4307.130859
107;1706284964.815850070;1787.522949;2372.000977;189.511993;4349.036133
108;1706284964.839949992;1864.298950;2372.019043;190.410004;4426.728027
109;1706284964.864049313;1859.489990;2374.560059;188.268997;4422.319336
110;1706284964.888117131;2044.526001;2375.938965;189.403000;4609.868164
111;1706284964.912184939;1930.391968;2377.534912;190.300995;4498.228027
112;1706284964.936258458;1715.154053;2373.569092;190.410004;4279.132812
113;1706284964.960319095;2092.325928;3006.870117;192.807007;5292.002930
114;1706284964.984379012;2119.419922;3159.443115;189.511993;5468.375000
115;1706284965.008438769;2051.337891;3153.818115;189.214005;5394.370117
116;1706284965.032499417;2099.054932;2933.108887;189.167007;5221.331055
117;1706284965.056559375;2138.019043;2984.938965;189.496002;5312.454102
118;1706284965.080619232;2031.744995;3100.077881;192.807007;5324.629883
119;1706284965.104678080;2109.106934;3157.856934;188.315994;5455.279785
120;1706284965.128737758;2129.794922;2965.077881;190.363007;5285.235840
121;1706284965.152796435;2051.886963;2935.519043;190.330994;5177.737305
122;1706284965.176856403;2113.881104;3092.728027;186.216995;5392.826172
123;1706284965.200914981;2131.746094;3188.812988;189.511993;5510.071289
124;1706284965.224974358;2048.958008;3162.462891;189.529007;5400.950195
125;1706284965.249032906;2074.503906;2927.195068;193.641006;5195.339844
126;1706284965.273092173;2179.606934;3007.212891;189.529007;5376.348633
127;1706284965.297151011;2046.680054;3161.222900;190.410004;5398.312988
128;1706284965.321209769;2078.781006;3185.812988;188.268997;5452.863281
129;1706284965.345268966;2166.990967;2936.529053;189.511993;5293.032227
130;1706284965.369328064;2062.356934;3036.910889;190.410004;5289.677734
131;1706284965.393386751;2129.877930;3145.985107;191.306000;5467.168945
132;1706284965.417445689;2125.662109;3173.121094;189.511993;5488.294922
133;1706284965.441504917;2037.140991;3077.172119;193.705002;5308.018066
134;1706284965.465563304;2131.730957;2989.004883;189.511993;5310.248047
135;1706284965.489622082;2105.637939;3154.770996;189.419998;5449.829102
136;1706284965.513671228;2030.652954;3167.095947;194.509003;5392.257812
137;1706284965.537732476;2068.995117;3170.576904;188.315994;5427.887695
138;1706284965.561792804;2144.010010;3084.155029;189.511993;5417.676758
139;1706284965.585852581;2043.937988;2989.177002;190.363007;5223.478027
140;1706284965.609911929;2109.504883;3141.058105;193.675003;5444.238281
141;1706284965.633972287;2143.835938;3177.337891;192.807007;5513.980957
142;1706284965.658031614;2087.196045;3106.137939;187.057999;5380.392090
143;1706284965.682092782;2107.372070;2994.940918;189.464996;5291.778320
144;1706284965.706153160;2132.166992;3114.394043;193.722000;5440.283203
145;1706284965.730213528;2055.267090;3166.818115;192.792999;5414.877930
146;1706284965.754274706;2087.229980;3123.813965;192.807007;5403.851074
147;1706284965.778335323;2119.604980;3018.077881;189.464996;5327.147949
148;1706284965.802395631;2063.047119;3115.332031;192.824005;5371.203125
149;1706284965.826456519;2096.736084;3186.024902;190.410004;5473.170898
150;1706284965.850516887;2170.072998;3168.856934;189.511993;5528.441895
151;1706284965.874576874;2039.854004;2991.549072;189.498001;5220.901367
152;1706284965.898636862;2088.780029;2934.568115;187.098007;5210.446289
153;1706284965.922696260;2155.172119;3156.908936;189.511993;5501.592773
154;1706284965.946755107;2052.834961;3178.931885;195.514999;5427.281738
155;1706284965.970813695;2114.850098;3075.074951;189.464996;5379.390137
156;1706284965.994872962;2137.186035;2933.208984;190.363007;5260.757812
157;1706284966.018931980;2033.832031;3123.908936;190.410004;5348.150879
158;1706284966.042990888;2112.803955;3186.663086;189.498001;5488.964844
159;1706284966.067050117;2124.184082;3095.891113;189.449997;5409.525391
160;1706284966.091108885;2023.470947;2971.197021;189.529007;5184.197266
161;1706284966.115169123;2109.104980;2949.037109;190.410004;5248.551758
162;1706284966.139230861;2136.038086;2971.297119;191.212997;5298.547852
163;1706284966.163291119;2128.649902;3105.968018;192.759995;5427.377930
164;1706284966.187351338;2048.726074;3183.297119;189.496002;5421.519531
165;1706284966.211410236;2142.429932;3166.292969;190.363007;5499.085938
166;1706284966.235469624;2138.916992;2936.503906;193.722000;5269.142578
167;1706284966.259528572;2092.979980;3013.672119;192.807007;5299.458984
168;1706284966.283588050;2130.992920;3170.135010;189.167007;5490.294922
169;1706284966.307648848;2122.657959;3162.916992;189.511993;5475.086914
170;1706284966.331708556;2116.677979;3130.955078;193.658005;5441.291016
171;1706284966.355768015;2062.570068;2993.503906;188.268997;5244.342773
172;1706284966.379827563;2104.038086;3079.250977;189.511993;5372.800781
173;1706284966.403886271;2102.729980;3165.794922;192.839005;5461.364258
174;1706284966.427945419;2072.773926;3138.366943;190.317993;5401.458984
175;1706284966.452004397;2133.899902;3050.492920;190.410004;5374.802734
176;1706284966.476064015;2090.700928;3032.256104;191.626999;5314.583984
177;1706284966.500122943;2090.501953;3137.587891;189.199997;5417.290039
178;1706284966.524182251;2153.297119;3176.499023;193.705002;5523.500977
179;1706284966.548241279;2119.125977;3118.010986;189.449997;5426.586914
180;1706284966.572300608;2083.053955;2939.033936;192.477997;5214.565918
181;1706284966.596359156;2135.716064;3098.454102;193.664993;5427.834961
182;1706284966.620418234;2120.430908;3148.500977;190.410004;5459.341797
183;1706284966.644477382;2041.016968;3178.284912;189.464996;5408.767090
184;1706284966.668536150;2151.876953;3107.958008;192.809998;5452.645020
185;1706284966.692595468;2118.554932;2948.358887;189.498001;5256.412109
186;1706284966.716654986;2047.953979;3123.269043;188.268997;5359.492188
187;1706284966.740714054;2103.587891;3172.668945;189.464996;5465.721680
188;1706284966.764773582;2106.583984;3174.728027;191.548996;5472.861328
189;1706284966.788833911;2075.364990;2945.683105;188.223999;5209.272461
190;1706284966.812892879;2100.204102;2950.902100;193.658005;5244.764160
191;1706284966.836952447;2115.742920;3094.524902;190.393005;5400.661133
192;1706284966.861011425;2046.171021;3171.437988;191.610992;5409.220215
193;1706284966.885071053;2106.735107;3164.516113;192.759995;5464.011230
194;1706284966.909130121;2132.810059;2941.308105;191.610992;5265.729492
195;1706284966.933189949;2086.054932;2940.742920;188.315994;5215.113770
196;1706284966.957248787;2082.981934;3105.356934;189.511993;5377.850586
197;1706284966.981308196;2150.271973;3128.979004;190.410004;5469.661133
198;1706284967.005367144;2098.287109;3179.116943;192.509003;5469.913086
199;1706284967.029426922;2070.367920;2942.917969;189.214005;5202.500000
200;1706284967.053486041;2083.874023;2929.801025;190.410004;5204.084961
201;1706284967.077545750;2123.745117;3076.331055;189.514999;5389.590820
202;1706284967.101605148;2072.970947;3144.346924;189.464996;5406.783203
203;1706284967.125682769;2104.594971;3011.108887;189.464996;5305.168945
204;1706284967.149743037;2145.008057;2943.312988;189.214005;5277.535156
205;1706284967.173801686;2065.933105;2941.357910;193.658005;5200.949219
206;1706284967.197862915;2102.374023;3096.024902;189.214005;5387.613281
207;1706284967.221922963;2135.926025;3131.522949;189.498001;5456.947266
208;1706284967.245983522;2121.158936;3041.980957;190.348007;5353.487793
209;1706284967.270042901;2108.961914;2949.208984;189.511993;5247.682617
210;1706284967.294101619;2133.031006;2921.448975;190.410004;5244.889648
211;1706284967.318160828;2119.385986;2948.377930;192.807007;5260.571289
212;1706284967.342219786;2089.920898;2927.039062;189.466995;5206.426758
213;1706284967.366278985;2123.958984;2962.831055;189.403000;5276.193359
214;1706284967.390340014;2050.616943;3029.896973;189.466995;5269.980957
215;1706284967.414399612;2080.850098;3158.930908;189.386993;5429.167969
216;1706284967.438461201;2115.540039;3181.601074;189.214005;5486.355469
217;1706284967.462520120;2075.589111;2964.854004;192.776993;5233.220215
218;1706284967.486579778;2073.350098;2927.173096;188.315994;5188.838867
219;1706284967.510638247;2112.874023;2963.239990;190.410004;5266.523926
220;1706284967.534697706;2112.498047;3113.344971;189.167007;5415.009766
221;1706284967.558757184;2062.254883;3153.039062;189.529007;5404.823242
222;1706284967.582817393;2119.167969;3019.590088;192.824005;5331.582031
223;1706284967.606876191;2145.988037;2944.237061;189.544006;5279.769043
224;1706284967.630936420;2105.637939;2932.104004;193.705002;5231.447266
225;1706284967.654995829;2126.436035;3028.185059;188.315994;5342.937012
226;1706284967.679055567;2147.167969;3147.814941;188.332001;5483.314941
227;1706284967.703114346;2124.312012;3102.146973;190.300995;5416.759766
228;1706284967.727174805;2030.941040;2977.273926;190.427002;5198.642090
229;1706284967.751235784;2167.452881;2910.409912;189.179993;5267.042969
230;1706284967.775295952;2120.600098;2998.409912;193.658005;5312.667969
231;1706284967.799354861;2035.894043;3185.064941;189.511993;5410.470703
232;1706284967.823415219;2090.344971;3100.166992;190.410004;5380.921875
233;1706284967.847475738;2123.923096;2992.455078;188.268997;5304.647461
234;1706284967.871536007;2047.271973;2917.927002;190.065002;5155.263672
235;1706284967.895595446;2085.376953;3163.916016;193.675003;5442.967773
236;1706284967.919654574;2125.839111;3170.736084;189.451004;5486.026367
237;1706284967.943714143;2113.698975;3172.346924;191.261002;5477.306641
238;1706284967.967773431;2088.191895;2997.967041;191.212997;5277.372070
239;1706284967.991832090;2129.422119;2963.468018;192.824005;5285.713867
240;1706284968.015890849;2099.530029;3136.633057;189.451004;5425.614258
