Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1706284817.778795848;1816.404053;2369.315918;189.511993;4375.231934
1;1706284817.802858539;1537.926025;2375.031006;189.214005;4102.170898
2;1706284817.826917249;1529.760986;2375.091064;188.253998;4093.105957
3;1706284817.850976130;1547.102051;2373.500977;190.110001;4110.712891
4;1706284817.875035621;1532.642944;2369.437988;192.110992;4094.191895
5;1706284817.899094411;1527.250000;2376.262939;192.807007;4096.319824
6;1706284817.923155722;1525.043945;2372.812988;193.988998;4091.845947
7;1706284817.947216313;1540.435059;2375.333984;192.679993;4108.449219
8;1706284817.971275054;1528.942017;2369.478027;189.511993;4087.932129
9;1706284817.995334454;1535.587036;2370.345947;189.494995;4095.427734
10;1706284818.019394196;1538.477051;2375.118896;192.742996;4106.338867
11;1706284818.043453088;1547.115967;2372.968018;189.481995;4109.565918
12;1706284818.067514081;1528.776001;2372.103027;190.410004;4091.289062
13;1706284818.091574743;1528.086060;2371.979004;191.259995;4091.325195
14;1706284818.115634195;1546.989014;2371.937012;189.496002;4108.421875
15;1706284818.139693277;1537.754028;2366.949951;186.233994;4090.937988
16;1706284818.163752120;1527.816040;2381.053955;192.807007;4101.676758
17;1706284818.187810902;1533.579956;2374.287109;189.403000;4097.270020
18;1706284818.211870894;1525.213013;2376.000977;189.511993;4090.726074
19;1706284818.235929886;1539.083984;2372.887939;189.511993;4101.483887
20;1706284818.259988768;1542.560059;2370.009033;190.395996;4102.964844
21;1706284818.284048101;1537.456055;2370.262939;188.207001;4095.926025
22;1706284818.308107203;1527.250000;2374.304932;188.300003;4089.854980
23;1706284818.332165975;1556.105957;2371.843994;192.205002;4120.155273
24;1706284818.356224697;1526.237061;2376.812012;192.807007;4095.856201
25;1706284818.380284149;1542.032959;2373.400879;189.529007;4104.962891
26;1706284818.404343022;1539.938965;2374.366943;189.511993;4103.817871
27;1706284818.428402504;1544.547974;2372.041016;189.453003;4106.041992
28;1706284818.452461596;1529.130005;2375.938965;191.259995;4096.329102
29;1706284818.476520668;1539.499023;2372.447021;189.403000;4101.349121
30;1706284818.500579550;1545.614014;2371.643066;188.207001;4105.463867
31;1706284818.524638823;1557.418945;2372.447021;189.449997;4119.315918
32;1706284818.548698325;1523.567993;2370.590088;188.315994;4082.474121
33;1706284818.572757647;1527.594971;2371.092041;189.449005;4088.135986
34;1706284818.596817089;1553.008057;2372.754883;192.807007;4118.570312
35;1706284818.620876252;1532.807983;2371.092041;189.451004;4093.351074
36;1706284818.644935134;1526.404053;2372.968018;189.511993;4088.884033
37;1706284818.668994576;1541.355957;2370.302002;191.197006;4102.854980
38;1706284818.693054378;1566.446045;2373.334961;189.511993;4129.292969
39;1706284818.717113390;1537.069946;2371.938965;190.664001;4099.672852
40;1706284818.741172493;1526.739014;2373.602051;192.759995;4093.101074
