Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
0;1706289342.227576611;1844.161987;2541.425049;191.261002;4576.848145
1;1706289342.251647791;1527.999023;2543.022949;190.363007;4261.384766
2;1706289342.275707240;1538.467041;2544.656982;190.063995;4273.187988
3;1706289342.299766218;1546.896973;2542.957031;191.246994;4281.101074
4;1706289342.323825237;1527.602051;2543.687988;190.725998;4262.016113
5;1706289342.347884286;1528.235962;2540.577881;190.363007;4259.176758
6;1706289342.371942705;1542.040039;2543.037109;189.214005;4274.291016
7;1706289342.396001964;1547.743042;2545.500977;192.759995;4286.003906
8;1706289342.420061252;1547.855957;2544.718994;190.347000;4282.921875
9;1706289342.444120321;1541.005005;2541.326904;190.363007;4272.694824
10;1706289342.468179410;1542.208984;2540.479004;190.363998;4273.051758
11;1706289342.492238519;1545.052002;2538.958984;184.990005;4269.000977
12;1706289342.516298448;1543.917969;2538.884033;189.529007;4272.331055
13;1706289342.540358066;1546.456055;2543.220947;190.410004;4280.086914
14;1706289342.564416865;1565.541992;2538.865967;190.393005;4294.800781
15;1706289342.588475544;1548.088013;2543.022949;189.511993;4280.623047
16;1706289342.612534913;1538.454956;2541.425049;191.261002;4271.141113
17;1706289342.636593902;1543.394043;2545.593994;189.511993;4278.500000
18;1706289342.660652950;1568.947998;2542.253906;189.134995;4300.336914
19;1706289342.684690627;1541.475952;2544.700928;189.167007;4275.343750
20;1706289342.708750756;1553.579956;2541.309082;189.514999;4284.403809
21;1706289342.732811085;1526.254028;2543.004883;190.048004;4259.307129
22;1706289342.756870894;1566.938965;2541.326904;189.167007;4297.432617
23;1706289342.780930993;1551.020020;2538.800049;191.261002;4281.081055
24;1706289342.804989801;1530.282959;2543.708008;192.807007;4266.797852
25;1706289342.829050400;1546.619995;2543.854980;193.705002;4284.180176
26;1706289342.853110529;1556.225952;2543.022949;190.393005;4289.642090
27;1706289342.877171038;1546.456055;2540.009033;187.020004;4273.485352
28;1706289342.901229537;1545.788940;2541.425049;189.511993;4276.726074
29;1706289342.925288306;1542.873047;2544.818115;190.393005;4278.083984
30;1706289342.949349055;1546.722046;2548.944092;191.610992;4287.277344
31;1706289342.973409193;1545.609985;2539.644043;187.052002;4272.306152
32;1706289342.997468002;1548.168945;2540.493896;189.119003;4277.781738
33;1706289343.021528742;1545.796021;2541.309082;190.707993;4277.812988
34;1706289343.045589111;1544.180054;2538.865967;189.199997;4272.246094
35;1706289343.069649791;1541.881958;2540.677002;188.315994;4270.875000
36;1706289343.093709960;1531.947021;2540.560059;189.529007;4262.036133
37;1706289343.117769220;1541.871948;2543.854980;193.705002;4279.432129
38;1706289343.141829589;1539.720947;2543.039062;189.511993;4272.271973
39;1706289343.165889909;1544.420044;2542.271973;189.464996;4276.157227
40;1706289343.189950659;1538.314941;2542.206055;189.496002;4270.017090
41;1706289343.214008928;1545.771973;2544.719971;193.705002;4284.197266
42;1706289343.238073768;1646.785034;2544.818115;190.363007;4381.966309
43;1706289343.262140838;1769.095947;2543.004883;190.363007;4502.463867
44;1706289343.286204028;1766.099976;2544.801025;190.395996;4501.296875
45;1706289343.310271508;1738.739990;2542.711914;190.300995;4471.752930
46;1706289343.334341309;1767.897949;2543.853027;190.410004;4502.161133
47;1706289343.358416400;1750.615967;2543.787109;192.237000;4486.640137
48;1706289343.382482280;1723.956055;2541.309082;188.300003;4453.565430
49;1706289343.406543670;1735.433960;2549.810059;191.613007;4476.856934
50;1706289343.430635462;1823.578003;2544.701904;192.824005;4561.104004
51;1706289343.454719484;1865.019043;2541.427979;190.363007;4596.810059
52;1706289343.478783214;1733.862061;2544.819092;191.261002;4469.942383
53;1706289343.502843874;1733.541992;2544.653076;189.167007;4467.362305
54;1706289343.526905444;1746.931030;2546.437012;191.199005;4484.566895
55;1706289343.550966473;1735.656006;2543.004883;189.481995;4468.142578
56;1706289343.575028413;1732.698975;2538.800049;190.393005;4461.892090
57;1706289343.599088822;1739.994019;2543.871094;188.332001;4472.197266
58;1706289343.623151182;1745.262939;2549.793945;192.824005;4487.880859
59;1706289343.647213642;1734.904053;2538.865967;191.261002;4465.031250
60;1706289343.671276152;1738.038940;2540.662109;189.197006;4467.897949
61;1706289343.695338612;1730.003052;2543.202881;189.511993;4462.717773
62;1706289343.719400171;1750.781982;2548.114014;191.595001;4490.491211
63;1706289343.743461871;1733.359985;2541.406982;191.024002;4465.791016
64;1706289343.767524421;1735.897949;2541.260986;189.214005;4466.373047
65;1706289343.791587521;1734.641968;2538.013916;186.216995;4458.873047
66;1706289343.815649410;1745.069946;2546.448975;189.167007;4480.686035
67;1706289343.839712430;1733.235962;2544.081055;188.332993;4465.649902
68;1706289343.863776290;1733.235962;2547.082031;193.641998;4473.959961
69;1706289343.887838150;1734.426025;2548.778076;193.722000;4476.925781
70;1706289343.911901990;1745.316040;2544.735107;189.511993;4479.562988
71;1706289343.935966250;1730.099976;2543.101074;189.511993;4462.712891
72;1706289343.960030380;1732.964966;2540.679932;189.498001;4463.143066
73;1706289343.984096050;1739.850952;2553.003906;193.658005;4486.512695
74;1706289344.008159870;1745.550049;2545.632080;189.197998;4480.379883
75;1706289344.032225221;1731.694946;2541.241943;190.363007;4463.299805
76;1706289344.056289991;1734.082031;2538.818115;189.511993;4462.412109
77;1706289344.080354702;1739.661987;2548.114014;192.807007;4480.583008
78;1706289344.104417942;1742.525024;2538.884033;189.511993;4470.920898
79;1706289344.128482463;1733.040039;2549.059082;190.380005;4472.479004
80;1706289344.152547224;1738.130005;2544.819092;190.410004;4473.358887
81;1706289344.176611624;1737.055054;2543.871094;190.410004;4471.335938
82;1706289344.200708618;1749.151978;2547.166016;193.658005;4489.976074
83;1706289344.224772489;1736.696045;2543.220947;189.511993;4469.428711
84;1706289344.248836569;1736.637939;2544.757080;190.287003;4471.682129
85;1706289344.272897970;1723.030029;2544.622070;193.658005;4461.310059
86;1706289344.296957250;1737.436035;2544.654053;192.791000;4474.880859
87;1706289344.321015590;1723.053955;2538.019043;190.315002;4451.387695
88;1706289344.345073920;1718.635010;2538.037109;190.427002;4447.099121
89;1706289344.369134130;1742.011963;2543.871094;191.244003;4477.126953
90;1706289344.393193160;1734.041992;2538.977051;187.966003;4460.985352
91;1706289344.417252521;1722.519043;2545.648926;189.182999;4457.351074
92;1706289344.441312951;1815.275024;2543.004883;189.511993;4547.791992
93;1706289344.465374321;1842.239990;2538.803955;190.914993;4571.958984
94;1706289344.489457314;1875.561035;2540.479004;189.214005;4605.253906
95;1706289344.513542656;1852.191040;2543.871094;189.214005;4585.276367
96;1706289344.537608947;1751.989014;2550.214111;188.315994;4490.519043
97;1706289344.561669707;1786.567993;2539.631104;188.315994;4514.515137
98;1706289344.585732408;1744.548950;2543.004883;190.410004;4477.963867
99;1706289344.609792468;1733.994995;2541.260986;190.393005;4465.648926
