Sample;Timestamp;PS mW;PL mW;MGT mW;Total mW
430;1706284924.434335398;1557.453979;2389.468994;189.496002;4136.418945
431;1706284924.458394722;1526.035034;2389.468994;189.449997;4104.954102
432;1706284924.482453946;1534.730957;2387.916992;189.201004;4111.848633
433;1706284924.506513030;1544.770020;2387.935059;190.380005;4123.084961
434;1706284924.530572034;1543.115967;2389.354004;192.494995;4124.964844
435;1706284924.554631518;1525.697998;2386.987061;189.197006;4101.881836
436;1706284924.578692772;1530.479004;2388.683105;191.322006;4110.484375
437;1706284924.602753936;1544.609985;2387.264893;189.511993;4121.386719
438;1706284924.626812930;1539.588989;2394.622070;193.705002;4127.916016
439;1706284924.650873594;1526.394043;2386.417969;190.393005;4103.205078
440;1706284924.674934258;1541.355957;2389.562012;189.550003;4120.467773
441;1706284924.698993392;1550.394043;2388.050049;190.410004;4128.854004
442;1706284924.723053026;1538.271973;2386.642090;189.466995;4114.380859
443;1706284924.747112590;1528.441040;2385.325928;186.216995;4099.983887
444;1706284924.771173474;1547.822021;2388.720947;189.511993;4126.054688
445;1706284924.795232328;1541.871948;2391.050049;192.445007;4125.367188
446;1706284924.819290792;1556.630005;2393.593994;194.272003;4144.496094
447;1706284924.843349685;1530.477051;2391.916016;193.695007;4116.087891
448;1706284924.867409039;1531.824951;2384.724121;188.315994;4104.865234
449;1706284924.891468313;1557.197021;2388.621094;190.307999;4136.125977
450;1706284924.915527377;1545.928955;2384.724121;189.511993;4120.165039
451;1706284924.939585831;1545.276978;2382.968018;190.363007;4118.607910
452;1706284924.963646785;1527.250000;2388.980957;189.529007;4105.759766
453;1706284924.987706559;1556.738037;2383.875000;187.067993;4127.680664
454;1706284925.011765893;1552.530029;2384.763916;191.244003;4128.538086
455;1706284925.035825998;1527.250000;2390.316895;190.427002;4107.994141
456;1706284925.059885543;1542.913940;2390.177979;189.529007;4122.621094
457;1706284925.083945227;1562.847046;2383.876953;191.623993;4138.348145
458;1706284925.108004062;1549.495972;2389.752930;192.807007;4132.056152
459;1706284925.132063627;1540.692017;2389.512939;190.410004;4120.614746
460;1706284925.156122061;1525.203003;2391.329102;189.511993;4106.043945
461;1706284925.180181336;1544.364014;2384.662109;190.410004;4119.436035
462;1706284925.204240500;1535.374023;2383.814941;188.253998;4107.442871
463;1706284925.228300255;1523.020996;2386.399902;190.363007;4099.784180
464;1706284925.252359670;1536.567017;2384.706055;189.511993;4110.785156
465;1706284925.276418694;1547.718994;2388.834961;189.451004;4126.004883
466;1706284925.300477519;1535.463989;2388.603027;189.167007;4113.233887
467;1706284925.324536643;1527.947998;2386.395996;190.348007;4104.691895
468;1706284925.348595328;1529.723999;2386.275879;190.348007;4106.347656
469;1706284925.372654272;1542.348022;2386.417969;190.410004;4119.175781
470;1706284925.396713237;1528.562988;2389.543945;193.753998;4111.860840
471;1706284925.420772382;1528.437988;2390.560059;192.759995;4111.757812
472;1706284925.444832016;1526.905029;2388.621094;189.197006;4104.723145
473;1706284925.468890871;1542.478027;2384.906982;190.410004;4117.794922
474;1706284925.492950105;1528.826050;2386.925049;190.300995;4106.052246
475;1706284925.517009410;1527.225952;2389.631104;192.742996;4109.600098
476;1706284925.541068195;1525.557983;2386.968994;190.363007;4102.890137
477;1706284925.565127749;1541.349976;2388.152100;190.300995;4119.803223
478;1706284925.589187704;1524.437988;2388.683105;188.315994;4101.437012
479;1706284925.613247288;1536.556030;2391.509033;192.824005;4120.889160
480;1706284925.637307493;1533.197021;2389.468994;190.410004;4113.076172
